"GeneID","GeneSymbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0001226","Hsp27",1323.90943619999,-1.71871240529923,0.185885475833517,-9.24608228584005,2.32871896092869e-20,5.00435733629316e-18
"FBgn0003137","Ppn",4518.8903101848,-0.918494382424525,0.0999782311278337,-9.18694371827927,4.04161116386501e-20,8.46818579108817e-18
"FBgn0037290","Jhbp1",67.0998167313376,-3.01068789464795,0.328634965106508,-9.1611916390948,5.13273538319594e-20,1.04920622552598e-17
"FBgn0001225","Hsp26",420.302629286048,-1.34749339614205,0.151244134668457,-8.90939274502051,5.1312835730039e-19,1.02393541965109e-16
"FBgn0034751",NA,16640.8459837339,1.06138253097744,0.119522520255159,8.88018867667432,6.67470495537848e-19,1.30094656351226e-16
"FBgn0260011","NimC4",89.2793535054463,-2.38839991340049,0.269159714371919,-8.8735415661062,7.08557776669239e-19,1.34964152869657e-16
"FBgn0039257","tnc",521.915451167556,1.05253094346528,0.120987498019462,8.69950168980242,3.33344691909429e-18,6.20835969531761e-16
"FBgn0037153","olf413",103.140156366507,-1.84127036591391,0.21215633722487,-8.67883745542938,3.99834645154542e-18,7.28481339356569e-16
"FBgn0040271","Sulf1",1010.04565526286,-0.916834957172074,0.107518335545229,-8.52724284209551,1.49877023775172e-17,2.67259433246748e-15
"FBgn0037239","Sfxn1-3",747.663778758266,0.87543110526285,0.103530007150257,8.45582000194695,2.77132831509631e-17,4.83885471017128e-15
"FBgn0261362",NA,5796.45165295305,-1.5196732210237,0.180701873610647,-8.4098365482258,4.10582485790676e-17,7.02263635390134e-15
"FBgn0036968",NA,736.401636963549,0.975622240520374,0.116150260530589,8.39965606675013,4.4778822053974e-17,7.50582615268712e-15
"FBgn0051642","CG31642",110.54063539156,-2.01529569467542,0.240422643176518,-8.38230404611179,5.1901554721357e-17,8.52915549254301e-15
"FBgn0038149","GILT1",993.47812985692,-1.04994906359725,0.125882516178509,-8.34070604458177,7.38482645225858e-17,1.19023520185345e-14
"FBgn0031449","CG31689",920.620695590419,0.853022741388771,0.103383430923291,8.25105854749296,1.56997607143661e-16,2.48263574617174e-14
"FBgn0030041","CG12116",86.8708892913224,2.84321965968734,0.344811939245299,8.24571117203883,1.64180802957866e-16,2.50181692652704e-14
"FBgn0063498","GstE2",343.868523446746,1.37073952384123,0.166220326853838,8.2465216486222,1.63071606191105e-16,2.50181692652704e-14
"FBgn0033095","chk",1489.11574719082,-0.76457232593576,0.0932490267143054,-8.19925261287973,2.41886151659913e-16,3.62008542332452e-14
"FBgn0030237","CG15209",2009.22649026279,0.943959239390927,0.115379667580967,8.18133089808489,2.80725846839798e-16,4.12765495151639e-14
"FBgn0051195","CG31195",924.938038372484,-0.801209578162762,0.0980008207190438,-8.17553947287574,2.94544985471579e-16,4.25617504006431e-14
"FBgn0035968","Slc45-1",295.082687909235,-1.10734452624312,0.137654581091542,-8.04437104426424,8.66894919525791e-16,1.2314315797535e-13
"FBgn0261284","bou",51.0138514919771,-2.31082822496641,0.291668080168924,-7.9228012322365,2.32218636640895e-15,3.24370732281223e-13
"FBgn0038198","Npc2b",62.2923420739071,-2.39422242535881,0.303299623558751,-7.89391822273408,2.92844091141533e-15,4.02348578337244e-13
"FBgn0036985","zye",1932.74323423911,1.34814275011493,0.171622655363399,7.85527264602878,3.98903456430104e-15,5.39227398119468e-13
"FBgn0039479","CG14257",175.681250169556,-1.54943599466127,0.198114748892654,-7.82090179212662,5.24462503645528e-15,6.97701625881455e-13
"FBgn0001137","grk",494.04936828311,1.25430236371141,0.161468910662576,7.76807348587707,7.96888278448172e-15,1.04355010338658e-12
"FBgn0002527",NA,37820.172516439,0.747749838532866,0.0971597350918132,7.69608766251023,1.40295577855256e-14,1.80894959693062e-12
"FBgn0034638","CG10433",1663.9901073946,0.911990429320954,0.118666152103076,7.6853459319114,1.52584130839662e-14,1.93758727358668e-12
"FBgn0034438","CG9416",74.5954977692353,-1.9006253864013,0.247493820623469,-7.67948622560908,1.5972788864667e-14,1.99802900708619e-12
"FBgn0001258","Ldh",1520.18633836381,-0.93845514581771,0.122513010169634,-7.66004479457575,1.85868243070388e-14,2.29082609584253e-12
"FBgn0032598","ChLD3",315.324408370831,-1.0871655484978,0.142044012251336,-7.65372317542077,1.95242337775749e-14,2.3714870042008e-12
"FBgn0038528","CG14326",152.60441974042,-1.3954886213363,0.182632396179441,-7.64096978700972,2.15591653214946e-14,2.58124806513495e-12
"FBgn0024984","CG3457",120.72437320106,-1.48298448804656,0.195117861829809,-7.60045479249917,2.95091838749919e-14,3.48333056417334e-12
"FBgn0031912",NA,1318.33225228138,1.07455907523931,0.141705775177377,7.58302951234177,3.37578018683055e-14,3.87567311586669e-12
"FBgn0036684","CG3764",908.251324622192,0.879538768796861,0.115984836004934,7.58322207533617,3.37077152039661e-14,3.87567311586669e-12
"FBgn0050463","Pgant9",42.0945642373631,-2.61815965451487,0.345780466081551,-7.57173961902574,3.68259030662116e-14,4.17078234591783e-12
"FBgn0261560","Thor",1755.82448865697,0.887176542309231,0.117393126161795,7.55731252174421,4.11482484085203e-14,4.59817959882412e-12
"FBgn0034389","Mctp",110.747440038619,1.92157842643207,0.256374898833467,7.49518940885186,6.62026919802148e-14,7.30058896692343e-12
"FBgn0002868","MtnA",100.129906548607,2.13168494800003,0.28544076759888,7.46804657909139,8.13940347243885e-14,8.85926500032598e-12
"FBgn0086910",NA,87.0684066671532,-1.80744631548323,0.242940050228786,-7.4398861520819,1.00772109785239e-13,1.08278340014114e-11
"FBgn0011260","Sema2a",211.129678246791,-2.04873974935978,0.277516749115795,-7.38240036281536,1.55460868654107e-13,1.64926270910136e-11
"FBgn0032004","CG8292",961.575715718715,1.18555553655429,0.1606852546314,7.37812277345468,1.60536900064642e-13,1.68182469930221e-11
"FBgn0031322","CG5001",396.807063925681,1.41149226992406,0.192297552975353,7.3401468093823,2.13359689507028e-13,2.20761426883753e-11
"FBgn0035765",NA,556.565720032329,-0.990245552971485,0.135366921276644,-7.31526981357404,2.56864743684225e-13,2.62534563026524e-11
"FBgn0000406","Cyt-b5-r",265.504534086402,2.03312040157802,0.278080209101211,7.3112732766899,2.64622728039933e-13,2.67205190807552e-11
"FBgn0031150","bves",795.375914895633,-1.18134969135663,0.162687123463924,-7.26148244681816,3.82870695821048e-13,3.82004678770976e-11
"FBgn0000567","Eip74EF",261.174489927451,1.22632957244539,0.169390246780871,7.23967049904484,4.49776125580891e-13,4.43479259822759e-11
"FBgn0034885","Eglp4",160.525286659183,-1.63347598696234,0.225897130414492,-7.23106125325774,4.79234121445426e-13,4.67030368817921e-11
"FBgn0027515","CG7115",446.302307019417,-0.900861551478974,0.124696614728302,-7.22442668906316,5.03220239906677e-13,4.79260094392938e-11
"FBgn0034405","Jheh2",2290.50272597449,-0.656558231652989,0.0908747740987841,-7.22486782678862,5.01589444251062e-13,4.79260094392938e-11
"FBgn0033065","Cyp6w1",29.9482901809733,-3.02215085027907,0.418646735957704,-7.21885683251666,5.24264131276235e-13,4.93691874632149e-11
"FBgn0037646","CAHbeta",39.6175652978946,2.80717701498808,0.390597762336183,7.18687428775378,6.62913943443331e-13,6.17320195555396e-11
"FBgn0023549","Mct1",216.537978330365,1.57163688587864,0.219925896369195,7.14621111849555,8.92058303181111e-13,8.21575894391307e-11
"FBgn0051431","CG31431",2283.6904179523,0.732525334893438,0.102716856696958,7.13150069471634,9.9280452788524e-13,9.04423342196325e-11
"FBgn0030037","Miga",713.790627094963,-0.727790259841207,0.102700114859986,-7.08655740875682,1.37489196911398e-12,1.23902898851014e-10
"FBgn0053307","CG33307",1013.56661385984,1.45247145142494,0.206878362853205,7.02089590903991,2.20450050321649e-12,1.96552326781461e-10
"FBgn0039113","udt",474.337771817952,-0.948076465575501,0.135651899510448,-6.9890393647048,2.76774763775002e-12,2.44173610020873e-10
"FBgn0003502","Btk",1202.90798386183,-0.729520911216426,0.10447885919243,-6.98247393640459,2.90026787513253e-12,2.5319942772381e-10
"FBgn0031327","CG5397",756.387956217435,-1.22592378649242,0.175615391735767,-6.98073087088494,2.93648366116308e-12,2.53718242929977e-10
"FBgn0035344","Cyp4d20",77.3889343639722,1.64705074203244,0.236075264324859,6.97680354925267,3.01971485545115e-12,2.58247246974858e-10
"FBgn0003076","Pgm1",1498.64060819687,-0.712552499415209,0.102692292428228,-6.93871450881489,3.95683833724501e-12,3.34972344489398e-10
"FBgn0063492","GstE8",587.735997687728,-0.796246746012335,0.11599956582182,-6.86422177851423,6.68546990815836e-12,5.60309233002752e-10
"FBgn0039640","superdeath",72.0228298705173,1.79871303349445,0.262239590621231,6.85904454485074,6.93226225381596e-12,5.75240494546847e-10
"FBgn0038805","TFAM",749.303254618502,-0.753935066978946,0.110124763875611,-6.84619008882089,7.58426882264679e-12,6.23174088260811e-10
"FBgn0033426","Nt5c",352.94615624212,0.984239472040899,0.143872604420756,6.84104855127588,7.86156043874156e-12,6.39686777059155e-10
"FBgn0000116","Argk1",658.401186017792,-1.29088420005017,0.189493241290056,-6.81229679360556,9.60526815736779e-12,7.7405531179711e-10
"FBgn0033367","PPO2",15324.9710040484,-1.45493175418942,0.214018735534666,-6.79815134200599,1.05970104862902e-11,8.45843284624742e-10
"FBgn0031703","Acsf2",90.8193992261229,1.84571196820781,0.272091020407866,6.78343579821591,1.17350956727193e-11,9.27847517293027e-10
"FBgn0051363","Jupiter",7162.51253555424,-0.918439528970491,0.13589434508427,-6.75848232243186,1.39444659228179e-11,1.09222961587979e-09
"FBgn0033775","Cyp9h1",46.8809721686594,-1.93477398875331,0.287724426099164,-6.72439950609716,1.76318057261241e-11,1.36826077583931e-09
"FBgn0038865","cDIP",282.793771098766,1.03730174238864,0.15487331750294,6.69774341451,2.11662480768393e-11,1.62747087277055e-09
"FBgn0052625","CG32625",155.80098746963,-1.60350947601612,0.239541918641996,-6.69406626241738,2.17053055645229e-11,1.65374696305697e-09
"FBgn0033724","CG8501",152.834926132809,-1.4243723034997,0.21418651810357,-6.65014920692134,2.92796044659562e-11,2.2107420272899e-09
"FBgn0035727","CG10063",65.2390054012443,-1.58891196496517,0.239752386832556,-6.62730405297227,3.41872991540131e-11,2.5582478054445e-09
"FBgn0035147","Gale",19322.7013020077,1.1038280004116,0.167263916023057,6.59931936700225,4.13049668220126e-11,3.06351262774591e-09
"FBgn0029801","CG15771",1492.25985369015,0.809925298970009,0.123144083183225,6.57705411444682,4.79860172325852e-11,3.52781412654646e-09
"FBgn0015568","alpha-Est1",210.367106107003,-1.06673243685286,0.162474044541045,-6.56555599305818,5.18390687892317e-11,3.77794117845697e-09
"FBgn0015371","chn",376.588961599876,0.994260731199494,0.151688323885114,6.55462929336953,5.57802684044909e-11,4.03012439222447e-09
"FBgn0020248","stet",35.6263967825634,-2.12297134368453,0.324966002026219,-6.5329029204515,6.45069597654695e-11,4.62079341704615e-09
"FBgn0052412","QC",1088.27983061887,0.66400007882217,0.10168043128445,6.53026418588484,6.56537812470618e-11,4.6630876324714e-09
"FBgn0035761","RhoGEF4",584.244807854399,-0.73940274850065,0.113399422802712,-6.5203396121957,7.01483807148229e-11,4.94045024177253e-09
"FBgn0259715","CG42369",804.639164765266,1.78444142242192,0.274202283483497,6.50775551447701,7.62819322775366e-11,5.32765728681695e-09
"FBgn0040388","boi",1478.42971951078,1.03432267724178,0.159164998745437,6.49843046771888,8.116229153616e-11,5.62166252367403e-09
"FBgn0031374","Wdr62",1994.669652299,0.815815354249198,0.125920419973119,6.47881697363586,9.24445575024912e-11,6.3506380035113e-09
"FBgn0004893","bowl",479.318660819901,0.818673881278328,0.126670920318525,6.46299781528151,1.02648775087554e-10,6.99430393503084e-09
"FBgn0029002","miple2",1587.74346320704,-1.43778998107842,0.222607152143388,-6.458866964671,1.05489795033295e-10,7.12991913043584e-09
"FBgn0038351",NA,97.3782746279397,1.63275374760998,0.253864323601097,6.43159985794446,1.26267785415048e-10,8.46600247650813e-09
"FBgn0053516","dpr3",706.232847094332,0.779550256581045,0.121311518612688,6.42602009682129,1.30988092718567e-10,8.71278734185958e-09
"FBgn0039464","CG6330",820.539132138972,-1.12622090555493,0.175698327340852,-6.40996942088176,1.45548826850906e-10,9.60507651840508e-09
"FBgn0037635","CG9837",167.519023619718,1.08186701716809,0.16918591300819,6.39454549100503,1.61025605664038e-10,1.05434031333617e-08
"FBgn0030598","CG9503",37.9502625019135,-2.08745859401925,0.327802275970501,-6.36804179543616,1.91456752336575e-10,1.24387522583941e-08
"FBgn0261238","Alh",912.609583585389,-0.780084456778621,0.122842513918746,-6.35028079362334,2.14922264188348e-10,1.38558730474042e-08
"FBgn0027949","msb1l",1448.18132534145,-0.646223098457174,0.10182815670735,-6.3462122791282,2.20680680494982e-10,1.4118509795637e-08
"FBgn0038476","kuk",1367.42794533148,-0.675547895541739,0.1068450300497,-6.32268899383996,2.57050333958769e-10,1.6320748855367e-08
"FBgn0032029","CG17292",339.983186067732,0.935843007770862,0.148948410097879,6.28300098776408,3.32098951456532e-10,2.09272279109564e-08
"FBgn0004369","Ptp99A",833.194614187225,0.787164489668027,0.125519408658263,6.27125715522726,3.58144547000087e-10,2.24000705105054e-08
"FBgn0036299","Tsf2",655.129970902825,-0.939771319038435,0.149907315931393,-6.26901571280571,3.63337469553725e-10,2.25565283876279e-08
"FBgn0010591","Sply",1635.84479000748,0.659148554450088,0.105574104535069,6.24346810567679,4.27973610534768e-10,2.63738737492051e-08
"FBgn0030805","wus",340.916155958115,-1.0758286801809,0.172425945185555,-6.23936658153827,4.39346296421566e-10,2.68770898562711e-08
"FBgn0020257","Ppa",1080.01292506086,0.67962395106763,0.109297517490979,6.21810967594689,5.03179817444971e-10,3.0559058333379e-08
"FBgn0039593","Sid",42.4951299978344,-1.93795416435513,0.312669281898058,-6.19809580458554,5.71503518565349e-10,3.44587840942172e-08
"FBgn0028433",NA,92.7233225298929,1.34812723778645,0.219890494511865,6.13090275129518,8.73818091310976e-10,5.23104958805521e-08
"FBgn0050069","Sdb",1553.4879771985,0.869401501695951,0.14227024174794,6.11091603566872,9.9060877247957e-10,5.88815044124204e-08
"FBgn0037872",NA,397.018915885105,0.834295115752797,0.136851548653612,6.09635129423707,1.0851680190158e-09,6.40478392068409e-08
"FBgn0034391","CG15080",65.1274308024795,-1.56093708559366,0.256383776514887,-6.08828338053216,1.14127734788891e-09,6.68884297388596e-08
"FBgn0031689","Cyp28d1",274.174934431934,-0.957291841569986,0.158192791059342,-6.05142519554435,1.43569949220527e-09,8.35597044734194e-08
"FBgn0027091","CysRS",1185.71774272117,0.659336671294763,0.109211319779936,6.03725577736212,1.56757149274755e-09,9.06056322808082e-08
"FBgn0052135",NA,240.709567638936,-1.30897266530063,0.216889018430334,-6.03521872510606,1.58747516649149e-09,9.11275984271589e-08
"FBgn0032638","SPH93",131.934790702139,1.43576960009787,0.238239945241614,6.0265695521453,1.67476258935989e-09,9.53677210445881e-08
"FBgn0039809","CG15547",582.985659779221,0.87729234477094,0.145592480736703,6.02567069625993,1.68409768698235e-09,9.53677210445881e-08
"FBgn0035403",NA,496.334336180591,0.952989528353654,0.159020784512782,5.99286144432934,2.06180511924324e-09,1.1597307855287e-07
"FBgn0051038","CG31038",713.144504367655,0.94504212725421,0.157786358559631,5.98937788970557,2.10645215475929e-09,1.17694503393584e-07
"FBgn0039098","GILT3",308.486710089103,1.01982301444125,0.170906291164599,5.96714730330821,2.41437430103993e-09,1.34005768324607e-07
"FBgn0031548","CG8852",53.6644499065255,1.93116417553122,0.325365948196901,5.9353604340997,2.93200650174809e-09,1.60630216457646e-07
"FBgn0038341",NA,427.755754389946,-0.89185341799597,0.150261591486049,-5.93533855974615,2.93239746068724e-09,1.60630216457646e-07
"FBgn0001124","Got1",1265.57373924389,-0.680543747136546,0.114690179235849,-5.9337578131871,2.96078482703887e-09,1.61132062567616e-07
"FBgn0003447","sn",36.3051835360252,-1.98177442725317,0.334109334916174,-5.93151468740132,3.00152707337434e-09,1.6229547356097e-07
"FBgn0035266","Gk2",383.49566591085,-1.07529165441679,0.182013724076701,-5.90775041756554,3.46810907184823e-09,1.86321936738205e-07
"FBgn0038381","EndoU",158.231816828124,1.12152300676341,0.190498817995592,5.88729640721108,3.92564299722409e-09,2.095593245843e-07
"FBgn0015541",NA,1766.70690855694,-0.531342192052432,0.0904298506903961,-5.87573890696318,4.20961369672348e-09,2.23296027798984e-07
"FBgn0037683","CG18473",1434.34603501237,0.849949154590813,0.145019513664091,5.86092956124204,4.60283207475525e-09,2.42618463009583e-07
"FBgn0030529","Clic",8880.9901100308,0.563456666631648,0.0966674265183607,5.82881625099047,5.58219269116755e-09,2.9240223090422e-07
"FBgn0031547","Sr-CIV",265.28710570863,1.38829386349255,0.238302167265337,5.82577103441431,5.68495140370157e-09,2.94108504410018e-07
"FBgn0039886","CG2003",899.357407075733,0.632607671572661,0.108582689788664,5.82604531904592,5.67562095939103e-09,2.94108504410018e-07
"FBgn0031117","GstT3",326.53172224423,-1.0226722282874,0.175984751797231,-5.81114112355437,6.20484283999492e-09,3.19035508233113e-07
"FBgn0028327","l(1)G0320",3772.35885318102,-0.607474095299653,0.104965774156766,-5.78735402258255,7.1503778473297e-09,3.65410467917501e-07
"FBgn0034718","wdp",496.04391902447,-1.39069527986847,0.240523597962445,-5.78194942886899,7.38399074879342e-09,3.75061978579622e-07
"FBgn0028514","CG4793",599.034466772647,1.05116643912478,0.181972048709324,5.77652692586804,7.6258303593114e-09,3.82883995572204e-07
"FBgn0037223","TwdlU",24.9877279331403,2.62656310948217,0.454702023622482,5.7764491315809,7.62935535861568e-09,3.82883995572204e-07
"FBgn0040398","CG14629",4196.24573467864,0.795958330952156,0.138093563784508,5.76390607308991,8.21891671772223e-09,4.10016315543036e-07
"FBgn0036007","path",1262.75342170024,-0.79256209775738,0.137541374324705,-5.76235406726645,8.29487557092609e-09,4.11357113372376e-07
"FBgn0005640","Eip63E",1577.78272691822,-0.667424560034973,0.115888878534671,-5.75917696740244,8.45250503845468e-09,4.16708498395816e-07
"FBgn0033782","sug",162.226101633926,1.37141612207071,0.239011543619341,5.73786563319672,9.58771318854095e-09,4.69910083234864e-07
"FBgn0030452","MFS10",945.468611868112,0.703600705355159,0.123037876562567,5.71856996408228,1.07424284270632e-08,5.23443561902421e-07
"FBgn0035150","Rev1",2606.0266644097,-0.565072749174371,0.0988737908448753,-5.71509137402169,1.09645091795084e-08,5.31176597881269e-07
"FBgn0037680","pasi2",416.835457766725,-0.770125111882931,0.13488123397931,-5.70965351637472,1.13206403604176e-08,5.42169334443802e-07
"FBgn0038293",NA,3300.84108227899,-0.612568904633626,0.107286573879602,-5.70965110062194,1.13208010413632e-08,5.42169334443802e-07
"FBgn0010223","Galphaf",65.4037505036009,1.43796811497816,0.252798571406827,5.68819715624121,1.28387547793655e-08,6.11372748896943e-07
"FBgn0052681","CG32681",160.546278938595,0.99883320569608,0.176880830270832,5.6469273926785,1.63340772953126e-08,7.73423174079178e-07
"FBgn0003074","Pgi",2163.31439471183,-0.641610994879396,0.114292151330057,-5.61378001387452,1.979538506549e-08,9.32051248504896e-07
"FBgn0020240",NA,2424.83365277552,-0.63852649339209,0.11377194370377,-5.61233703675338,1.99612166216529e-08,9.34608695564652e-07
"FBgn0004507","Glyp",1829.86136156675,-0.913794786981133,0.162962661960905,-5.60738745910001,2.05403487296381e-08,9.56381459461649e-07
"FBgn0030349","CG10353",1852.87119602566,0.586661883183089,0.105187839724663,5.57727855918253,2.44310483568775e-08,1.13125202364083e-06
"FBgn0004396","CrebA",2423.4177628592,-1.07865291968874,0.193595955949906,-5.57167072212939,2.52307951949687e-08,1.16186425565403e-06
"FBgn0036896","wnd",643.738598176417,0.860020415894179,0.15443199558878,5.56892639129155,2.5631373062019e-08,1.17386086138132e-06
"FBgn0259224","CG42324",251.947326325558,-1.13432511820952,0.205165489521679,-5.52883002328546,3.22373504753699e-08,1.46837627355476e-06
"FBgn0032036","CG13384",7558.88143184574,0.560335885234182,0.101406317917384,5.52565063737636,3.28266780386636e-08,1.48713723590291e-06
"FBgn0031516","CG9663",871.058919304674,-0.726074663988722,0.131526536079867,-5.52036635061861,3.38293614064516e-08,1.52432192444877e-06
"FBgn0261015","Pif1A",434.523396271828,1.14314458068401,0.207652843697844,5.50507549199475,3.69010108730592e-08,1.65383621458347e-06
"FBgn0035811","Mcad",1035.71181752045,-0.881791220020642,0.160595223607441,-5.4907686555865,4.00188257133034e-08,1.7840307356553e-06
"FBgn0032635","CG15141",610.76986238498,-0.600916429700827,0.110029361982931,-5.46141883285709,4.72344198044509e-08,2.09455911312753e-06
"FBgn0043364","cbt",1194.93765071583,1.20974098188385,0.222019570289544,5.44880336587529,5.0709838451544e-08,2.23683766348627e-06
"FBgn0037739","CG12948",357.481889669468,-0.763908581125236,0.14071410941369,-5.428798748812,5.67346147040381e-08,2.48949113002379e-06
"FBgn0052521","Mnr",2732.81952577674,0.928493616489336,0.171147807386299,5.42509793533974,5.79227723857291e-08,2.52838935085831e-06
"FBgn0027348","bgm",172.975837264644,1.18422151841011,0.21891804559923,5.40942851544567,6.32261812387643e-08,2.73143621114476e-06
"FBgn0027597","CG17712",419.240119438575,-0.648548983114497,0.119882429540878,-5.40987520521806,6.30686825477079e-08,2.73143621114476e-06
"FBgn0026376","Rgl",1400.26593855806,1.00613998321906,0.186128409462741,5.40562284996299,6.45835663222381e-08,2.77576856075219e-06
"FBgn0033635","Prip",2490.12064966662,-1.2054583687329,0.223738794483014,-5.38779325918113,7.13280319671533e-08,3.05000120365669e-06
"FBgn0011274","Dif",777.052254191535,0.756604587353026,0.140528683209924,5.38398688488953,7.28538143031472e-08,3.09943054657196e-06
"FBgn0044047","Ilp6",273.945833422531,0.89609373631306,0.166694429614502,5.3756669517114,7.62997145289585e-08,3.22963589629899e-06
"FBgn0031258","CG4297",107.568117135677,1.32158703034119,0.246688521501186,5.35731059677552,8.44698412116765e-08,3.5574961768596e-06
"FBgn0031805","Nepl4",3108.88743476967,0.855539588921551,0.159806870704822,5.35358451828904,8.62287300784421e-08,3.61341493393712e-06
"FBgn0013576","mtd",2533.6892945561,0.484894458961419,0.0907750634122622,5.34171435121154,9.20716593869896e-08,3.83906754886746e-06
"FBgn0027580","PCB",1310.05805995894,0.844877806862392,0.158214077199209,5.34009249884003,9.28991698394706e-08,3.85364134163786e-06
"FBgn0038436","Gyc89Db",622.850731953274,-0.675403382159603,0.126498211312674,-5.33923266701506,9.33407937420935e-08,3.85364134163786e-06
